dataset Name (DN),GNN,Cleaned DN,Test_auc,Test_acc,Test_ap,conf_mtrx,train_auc,train_acc,train_ap
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,MUTAG__SGC,0.5680931652439369,0.48120300751879697,0.6094981351838354,"[[  8 125]
 [ 13 120]]",0.8629634346570472,0.5333951762523191,0.8469540544828583
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,MUTAG__SGC,0.5893493131324552,0.5112781954887218,0.5567032263602079,"[[  7 126]
 [  4 129]]",0.8406242577989198,0.5324675324675324,0.8245388395940317
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,MUTAG__SGC,0.5829328961501498,0.5225563909774437,0.559577781751518,"[[  7 126]
 [  1 132]]",0.8686084654809807,0.5324675324675324,0.8524422966576399
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,MUTAG__SGC,0.6468709367403471,0.5112781954887218,0.619554112859469,"[[  4 129]
 [  1 132]]",0.8474843470867854,0.5139146567717996,0.8234747160850969
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,MUTAG__SGC,0.5847136638588953,0.5150375939849624,0.5628864380079124,"[[  7 126]
 [  3 130]]",0.8611752678808072,0.5500927643784786,0.8415987064539097
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,MUTAG__SGC,0.5648425575216236,0.5075187969924813,0.5376381725564499,"[[  5 128]
 [  3 130]]",0.8666292626006381,0.5473098330241187,0.8418403855219811
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,MUTAG__SGC,0.6194810334105941,0.5263157894736842,0.5912606703590264,"[[ 11 122]
 [  4 129]]",0.8683330981237158,0.5435992578849722,0.8426828815001288
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5471876693608823,0.5036231884057971,0.5770505699367257,"[[  44 1198]
 [  35 1207]]",0.8310059430174068,0.5126608551266085,0.8174062760152933
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5507609408750626,0.49355877616747185,0.5778338431917225,"[[  51 1191]
 [  67 1175]]",0.8534871480460795,0.524906600249066,0.830543283034035
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5786560557617058,0.5028180354267311,0.6024206088044918,"[[  41 1201]
 [  34 1208]]",0.8141089928266441,0.5186799501867995,0.8007134889599747
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5661914189621954,0.499194847020934,0.5893353415674606,"[[  30 1212]
 [  32 1210]]",0.8344204338890362,0.513387297633873,0.8105493894665972
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5686567947910104,0.5040257648953301,0.5830132096355938,"[[  74 1168]
 [  64 1178]]",0.8195446248423951,0.5255292652552926,0.7952426648473456
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5691647153699944,0.49838969404186795,0.5766494910655175,"[[  49 1193]
 [  53 1189]]",0.8317405705496599,0.5195101701951017,0.8073149521111798
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5645564786939148,0.501207729468599,0.5803455126319575,"[[  20 1222]
 [  17 1225]]",0.8390195994300464,0.5088210875882109,0.8123775072133459
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5750850531971445,0.499194847020934,0.5917983730047183,"[[  37 1205]
 [  39 1203]]",0.8385234576785098,0.513387297633873,0.819962129088198
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.563090088968756,0.5020128824476651,0.5868947088993228,"[[  46 1196]
 [  41 1201]]",0.8511143093019277,0.5183686176836861,0.8239724066006044
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5606924574928496,0.501207729468599,0.5837120834830543,"[[  41 1201]
 [  38 1204]]",0.8202246496421594,0.5146326276463262,0.7993969442868347
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5088654871510985,0.49809160305343514,0.5330889437293062,"[[521 527]
 [525 523]]",0.5753656318152354,0.5100250626566416,0.6315295256390732
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5016238673445604,0.4928435114503817,0.5282291050748098,"[[536 512]
 [551 497]]",0.5880715976642928,0.5146198830409356,0.6499771312780526
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5089210273294097,0.5004770992366412,0.5277924755475968,"[[510 538]
 [509 539]]",0.5858307391672969,0.5026455026455027,0.6577986596334742
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5492682353883807,0.49236641221374045,0.5691485443528399,"[[  30 1018]
 [  46 1002]]",0.7084909975982686,0.5123920913394597,0.7163986696888387
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5894547411281393,0.49904580152671757,0.6147989494759777,"[[ 51 997]
 [ 53 995]]",0.7461725339680462,0.5189362294625453,0.73798195871419
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5351983603810967,0.4952290076335878,0.5627665007204099,"[[269 779]
 [279 769]]",0.6494864284074151,0.5169869117237539,0.6832756007885731
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5355293252141484,0.5,0.5501218046487474,"[[262 786]
 [262 786]]",0.6476293924886165,0.5105820105820106,0.6848742101585275
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5031084289959792,0.4937977099236641,0.5232722984660292,"[[526 522]
 [539 509]]",0.5886368044248125,0.5125313283208021,0.6591327485465573
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.5080105326029951,0.48759541984732824,0.5451439071811908,"[[501 547]
 [527 521]]",0.5829750433511298,0.505151768309663,0.6563541593923949
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,ogbgmolbbbp__SGC,0.503052888817668,0.49666030534351147,0.5339755460322289,"[[514 534]
 [521 527]]",0.5673610757299511,0.5083542188805347,0.6202004597204617
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.5292506795407522,0.49203821656050956,0.5473106002877467,"[[  5 309]
 [ 10 304]]",0.7480837544589773,0.5142241379310345,0.7330501273912771
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.52844942999716,0.5079617834394905,0.5422767103145857,"[[ 19 295]
 [ 14 300]]",0.7530566290130797,0.5258620689655172,0.7426183908427586
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.5253458558156517,0.49203821656050956,0.5373909477598269,"[[  5 309]
 [ 10 304]]",0.7660590071343638,0.5112068965517241,0.7526460494393139
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.5339871800073025,0.49363057324840764,0.5392158916573839,"[[ 22 292]
 [ 26 288]]",0.7512990487514863,0.5392241379310345,0.7537669838515861
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.560271207756907,0.49363057324840764,0.5769393445273039,"[[ 19 295]
 [ 23 291]]",0.7732621135552913,0.530603448275862,0.7610256656694179
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.5482778206012414,0.49044585987261147,0.5575676580090485,"[[ 27 287]
 [ 33 281]]",0.7409111177170035,0.5344827586206896,0.7330368723997096
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.5287029899793095,0.49203821656050956,0.5532685000010319,"[[ 17 297]
 [ 22 292]]",0.7463232015457788,0.5301724137931034,0.7364165877458805
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.4942644732037811,0.5031847133757962,0.49174672007347014,"[[178 136]
 [176 138]]",0.6009296967895362,0.5254310344827586,0.6658427680504104
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.4575236317903363,0.47611464968152867,0.46243818519294594,"[[170 144]
 [185 129]]",0.5874788198573127,0.5267241379310345,0.6404181533420965
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.5551290113189176,0.5063694267515924,0.5760439430768942,"[[ 36 278]
 [ 32 282]]",0.7442271105826398,0.530603448275862,0.7419355387794626
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.480887126868289,0.4798994974874372,0.5327873652774798,"[[ 54 543]
 [ 78 519]]",0.8455852448431161,0.5463546354635463,0.8304543498923432
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.48783560460033276,0.4824120603015075,0.5376655032613276,"[[ 20 577]
 [ 41 556]]",0.8501761292240836,0.5227272727272727,0.8309050165145941
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.4772326175826087,0.47571189279731996,0.5297456376253362,"[[ 52 545]
 [ 81 516]]",0.8607744662855125,0.5445544554455446,0.8411383584753579
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.510833059771218,0.4715242881072027,0.5638255487862822,"[[ 48 549]
 [ 82 515]]",0.8407989088737856,0.5504050405040504,0.8210011813690907
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.4775608921211305,0.4882747068676717,0.5142289436613904,"[[ 38 559]
 [ 52 545]]",0.8655675873617963,0.5396039603960396,0.8476068348557115
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.4868844501682056,0.4824120603015075,0.5426959942311389,"[[ 50 547]
 [ 71 526]]",0.8509785947091559,0.540954095409541,0.8260283942665501
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.5093698531743025,0.49581239530988275,0.5370686809617606,"[[ 36 561]
 [ 41 556]]",0.870458636772768,0.5238523852385238,0.8451215691315104
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.5414004696851089,0.49581239530988275,0.5719121659719257,"[[ 53 544]
 [ 58 539]]",0.8596629239881683,0.5447794779477948,0.8395875958458147
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.47346868345075466,0.47906197654941374,0.5181330167698703,"[[ 37 560]
 [ 62 535]]",0.8479653996002661,0.5384788478847885,0.8297867993909668
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,PTC__SGC,0.4880979436546215,0.4723618090452261,0.537338579437858,"[[ 48 549]
 [ 81 516]]",0.8291349049396389,0.5393789378937894,0.8160292425813211
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.7169218374073852,0.5193798449612403,0.697276149456091,"[[  57 1104]
 [  12 1149]]",0.8253664730850516,0.5250608272506083,0.8082851373747796
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.6958720132708075,0.5572782084409992,0.6848981386104827,"[[ 163  998]
 [  30 1131]]",0.7884826634935858,0.5633819951338199,0.7793652155916889
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.6999764823012624,0.520671834625323,0.692455823591815,"[[  62 1099]
 [  14 1147]]",0.8092942262951321,0.5294403892944038,0.7956304600871772
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.6963798323492252,0.532730404823428,0.678097382330453,"[[  87 1074]
 [  11 1150]]",0.8080120884910699,0.5452554744525547,0.7940740838549816
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.7111410831940447,0.533161068044789,0.6924609807509228,"[[  93 1068]
 [  16 1145]]",0.824039077438566,0.5397810218978102,0.8099422761866393
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.7129008302415349,0.5430663221360896,0.6974447099448559,"[[ 134 1027]
 [  34 1127]]",0.8222852694454804,0.5576642335766423,0.8048703233182681
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.7046436697699643,0.5439276485788114,0.689693181870105,"[[ 116 1045]
 [  14 1147]]",0.8295718412749156,0.5558394160583942,0.8011837569950009
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.6993210284578993,0.545650301464255,0.677141938192092,"[[ 124 1037]
 [  18 1143]]",0.7925183369740885,0.5501216545012165,0.7763624681096563
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.7038446615194808,0.5301464254952627,0.6898017042464093,"[[  94 1067]
 [  24 1137]]",0.781789268356214,0.5358880778588808,0.7658384318950553
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.6815755522764315,0.5637381567614126,0.6654484292525193,"[[ 193  968]
 [  45 1116]]",0.7811204349962408,0.5845498783454988,0.7660730666558099
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.7626135894571988,0.5692508710801394,0.7252693456507924,"[[ 187  961]
 [  28 1120]]",0.847828833839193,0.5767150233587411,0.8292235732567907
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.7151780402821449,0.5853658536585366,0.6792135550138889,"[[ 234  914]
 [  38 1110]]",0.8047251505079445,0.6135972461273667,0.7855102433846413
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.7259022660224114,0.5348432055749129,0.6991173680535832,"[[  88 1060]
 [   8 1140]]",0.8372141537048875,0.5492992377673961,0.8109660999413497
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.6938532700409135,0.605836236933798,0.6570297329294561,"[[ 296  852]
 [  53 1095]]",0.7854179825034193,0.6418736169166461,0.7567060376404217
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.7382351066542024,0.5831881533101045,0.7083619963268546,"[[ 225  923]
 [  34 1114]]",0.7923673840598062,0.5947873125153675,0.7704592458012485
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.7682596759703286,0.5892857142857143,0.7363798897929842,"[[ 219  929]
 [  14 1134]]",0.8486006973554409,0.5797885419227932,0.8272023797633516
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasettriangulargridlr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,SGC,triangulargrid__SGC,0.7517588534521483,0.5727351916376306,0.7180254094958467,"[[ 192  956]
 [  25 1123]]",0.8441286711656469,0.5903614457831325,0.8255539322446284
